dot1xPaePortCapabilities.1 = 
dot1xPaePortCapabilities.2 = 
dot1xPaePortCapabilities.3 = 
dot1xPaePortCapabilities.4 = 
dot1xPaePortCapabilities.5 = 
dot1xPaePortCapabilities.6 = 
dot1xPaePortCapabilities.7 = 
dot1xPaePortCapabilities.8 = 
dot1xPaePortCapabilities.9 = 
dot1xPaePortCapabilities.10 = 
eventLastTimeSent.2662 = 0 secs
eventLastTimeSent.2663 = 0 secs
eventLastTimeSent.2664 = 0 secs
eventLastTimeSent.2665 = 0 secs
eventLastTimeSent.2666 = 0 secs
eventLastTimeSent.2667 = 0 secs
eventLastTimeSent.2668 = 0 secs
eventLastTimeSent.2669 = 0 secs
eventLastTimeSent.2670 = 0 secs
eventLastTimeSent.2671 = 0 secs
eventLastTimeSent.2672 = 0 secs
eventLastTimeSent.2673 = 0 secs
eventLastTimeSent.2674 = 0 secs
eventLastTimeSent.2675 = 0 secs
eventLastTimeSent.2676 = 0 secs
eventLastTimeSent.2677 = 0 secs
eventLastTimeSent.2678 = 0 secs
eventLastTimeSent.2679 = 0 secs
eventLastTimeSent.2680 = 0 secs
eventLastTimeSent.2681 = 0 secs
eventLastTimeSent.2682 = 0 secs
eventLastTimeSent.2683 = 0 secs
eventLastTimeSent.2684 = 0 secs
eventLastTimeSent.2685 = 0 secs
eventLastTimeSent.2686 = 0 secs
eventLastTimeSent.2687 = 0 secs
eventLastTimeSent.2688 = 0 secs
eventLastTimeSent.2689 = 0 secs
eventLastTimeSent.2690 = 0 secs
eventLastTimeSent.2691 = 0 secs
eventLastTimeSent.2692 = 0 secs
eventLastTimeSent.2693 = 0 secs
eventLastTimeSent.2694 = 0 secs
eventLastTimeSent.2695 = 0 secs
eventLastTimeSent.2696 = 0 secs
eventLastTimeSent.2697 = 0 secs
eventLastTimeSent.2698 = 0 secs
eventLastTimeSent.2699 = 0 secs
eventLastTimeSent.2700 = 0 secs
eventLastTimeSent.2701 = 0 secs
eventLastTimeSent.2702 = 0 secs
eventLastTimeSent.2703 = 0 secs
eventLastTimeSent.2704 = 0 secs
eventLastTimeSent.2705 = 0 secs
eventLastTimeSent.2706 = 0 secs
eventLastTimeSent.2707 = 0 secs
eventLastTimeSent.2708 = 0 secs
eventLastTimeSent.2709 = 0 secs
eventLastTimeSent.2710 = 0 secs
eventLastTimeSent.2711 = 0 secs
eventLastTimeSent.2712 = 0 secs
eventLastTimeSent.2713 = 0 secs
eventLastTimeSent.2714 = 0 secs
eventLastTimeSent.2715 = 0 secs
eventLastTimeSent.2716 = 0 secs
eventLastTimeSent.2717 = 0 secs
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1HeventLastTimeSent.2718 = 0 secs
eventLastTimeSent.2719 = 0 secs
eventLastTimeSent.2720 = 0 secs
eventLastTimeSent.2721 = 0 secs
eventLastTimeSent.2722 = 0 secs
eventLastTimeSent.2723 = 0 secs
eventLastTimeSent.2724 = 0 secs
eventLastTimeSent.2725 = 0 secs
eventLastTimeSent.2726 = 0 secs
eventLastTimeSent.2727 = 0 secs
eventLastTimeSent.2728 = 0 secs
eventLastTimeSent.2729 = 0 secs
eventLastTimeSent.2730 = 0 secs
eventLastTimeSent.2731 = 0 secs
eventLastTimeSent.2732 = 0 secs
eventLastTimeSent.2733 = 0 secs
eventLastTimeSent.2734 = 0 secs
eventLastTimeSent.2735 = 0 secs
eventLastTimeSent.2736 = 0 secs
eventLastTimeSent.2737 = 0 secs
eventLastTimeSent.2738 = 0 secs
eventLastTimeSent.2739 = 0 secs
eventLastTimeSent.2740 = 0 secs
eventLastTimeSent.2741 = 0 secs
eventLastTimeSent.2742 = 0 secs
eventLastTimeSent.2743 = 0 secs
eventLastTimeSent.2744 = 0 secs
eventLastTimeSent.2745 = 0 secs
eventLastTimeSent.2746 = 0 secs
eventLastTimeSent.2747 = 0 secs
eventLastTimeSent.2748 = 0 secs
eventLastTimeSent.2749 = 0 secs
eventLastTimeSent.2750 = 0 secs
eventLastTimeSent.2751 = 0 secs
eventLastTimeSent.2752 = 0 secs
eventLastTimeSent.2753 = 0 secs
eventLastTimeSent.2754 = 0 secs
eventLastTimeSent.2755 = 0 secs
eventLastTimeSent.2756 = 0 secs
eventLastTimeSent.2757 = 0 secs
eventLastTimeSent.2758 = 0 secs
eventLastTimeSent.2759 = 0 secs
eventLastTimeSent.2760 = 0 secs
eventLastTimeSent.2761 = 0 secs
eventLastTimeSent.2762 = 0 secs
eventLastTimeSent.2763 = 0 secs
eventLastTimeSent.2764 = 0 secs
eventLastTimeSent.2765 = 0 secs
eventLastTimeSent.2766 = 0 secs
eventLastTimeSent.2767 = 0 secs
eventLastTimeSent.2768 = 0 secs
eventLastTimeSent.2769 = 0 secs
eventLastTimeSent.2770 = 0 secs
eventLastTimeSent.2771 = 0 secs
eventLastTimeSent.2772 = 0 secs
eventLastTimeSent.2773 = 0 secs
eventLastTimeSent.2774 = 0 secs
eventLastTimeSent.2775 = 0 secs
eventLastTimeSent.2776 = 0 secs
eventLastTimeSent.2777 = 0 secs
eventLastTimeSent.2778 = 0 secs
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1HeventLastTimeSent.2779 = 0 secs
eventLastTimeSent.2780 = 0 secs
eventLastTimeSent.2781 = 0 secs
eventLastTimeSent.2782 = 0 secs
eventLastTimeSent.2783 = 0 secs
eventLastTimeSent.2784 = 0 secs
eventLastTimeSent.2785 = 0 secs
eventLastTimeSent.2786 = 0 secs
eventLastTimeSent.2787 = 0 secs
eventLastTimeSent.2788 = 0 secs
eventLastTimeSent.2789 = 0 secs
eventLastTimeSent.2790 = 0 secs
eventLastTimeSent.2791 = 0 secs
eventLastTimeSent.2792 = 0 secs
eventLastTimeSent.2793 = 0 secs
eventLastTimeSent.2794 = 0 secs
eventLastTimeSent.2795 = 0 secs
eventLastTimeSent.2796 = 0 secs
eventLastTimeSent.2797 = 0 secs
eventLastTimeSent.2798 = 0 secs
eventLastTimeSent.2799 = 0 secs
eventLastTimeSent.2800 = 0 secs
eventLastTimeSent.2801 = 0 secs
eventLastTimeSent.2802 = 0 secs
eventLastTimeSent.2803 = 0 secs
eventLastTimeSent.2804 = 0 secs
eventLastTimeSent.2805 = 0 secs
eventLastTimeSent.2806 = 0 secs
eventLastTimeSent.2807 = 0 secs
eventLastTimeSent.2808 = 0 secs
eventLastTimeSent.2809 = 0 secs
eventLastTimeSent.2810 = 0 secs
eventLastTimeSent.2811 = 0 secs
eventLastTimeSent.2812 = 0 secs
eventLastTimeSent.2813 = 0 secs
eventLastTimeSent.2814 = 0 secs
eventLastTimeSent.2815 = 0 secs
eventLastTimeSent.2816 = 0 secs
eventLastTimeSent.2817 = 0 secs
eventLastTimeSent.2818 = 0 secs
eventLastTimeSent.2819 = 0 secs
eventLastTimeSent.2820 = 0 secs
eventLastTimeSent.2821 = 0 secs
eventLastTimeSent.2822 = 0 secs
eventLastTimeSent.2823 = 0 secs
eventLastTimeSent.2824 = 0 secs
eventLastTimeSent.2825 = 0 secs
eventLastTimeSent.2826 = 0 secs
eventLastTimeSent.2827 = 0 secs
eventLastTimeSent.2828 = 0 secs
eventLastTimeSent.2829 = 0 secs
eventLastTimeSent.2830 = 0 secs
eventLastTimeSent.2831 = 0 secs
eventLastTimeSent.2832 = 0 secs
eventLastTimeSent.2833 = 0 secs
eventLastTimeSent.2834 = 0 secs
eventLastTimeSent.2835 = 0 secs
eventLastTimeSent.2836 = 0 secs
eventLastTimeSent.2837 = 0 secs
eventLastTimeSent.2838 = 0 secs
eventLastTimeSent.2839 = 0 secs
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1HeventLastTimeSent.2840 = 0 secs
eventLastTimeSent.2841 = 0 secs
eventLastTimeSent.2842 = 0 secs
eventLastTimeSent.2843 = 0 secs
eventLastTimeSent.2844 = 0 secs
eventLastTimeSent.2845 = 0 secs
eventLastTimeSent.2846 = 0 secs
eventLastTimeSent.2847 = 0 secs
eventLastTimeSent.2848 = 0 secs
eventLastTimeSent.2849 = 0 secs
eventLastTimeSent.2850 = 0 secs
eventLastTimeSent.2851 = 0 secs
eventLastTimeSent.2852 = 0 secs
eventLastTimeSent.2853 = 0 secs
eventLastTimeSent.2854 = 0 secs
eventLastTimeSent.2855 = 0 secs
eventLastTimeSent.2856 = 0 secs
eventLastTimeSent.2857 = 0 secs
eventLastTimeSent.2858 = 0 secs
eventLastTimeSent.2859 = 0 secs
eventLastTimeSent.2860 = 0 secs
eventLastTimeSent.2861 = 0 secs
eventLastTimeSent.2862 = 0 secs
eventLastTimeSent.2863 = 0 secs
eventLastTimeSent.2864 = 0 secs
eventLastTimeSent.2865 = 0 secs
eventLastTimeSent.2866 = 0 secs
eventLastTimeSent.2867 = 0 secs
eventLastTimeSent.2868 = 0 secs
eventLastTimeSent.2869 = 0 secs
eventLastTimeSent.2870 = 0 secs
eventLastTimeSent.2871 = 0 secs
eventLastTimeSent.2872 = 0 secs
eventLastTimeSent.2873 = 0 secs
eventLastTimeSent.2874 = 0 secs
eventLastTimeSent.2875 = 0 secs
eventLastTimeSent.2876 = 0 secs
eventLastTimeSent.2877 = 0 secs
eventLastTimeSent.2878 = 0 secs
eventLastTimeSent.2879 = 0 secs
eventLastTimeSent.2880 = 0 secs
eventLastTimeSent.2881 = 0 secs
eventLastTimeSent.2882 = 0 secs
eventLastTimeSent.2883 = 0 secs
eventLastTimeSent.2884 = 0 secs
eventLastTimeSent.2885 = 0 secs
eventLastTimeSent.2886 = 0 secs
eventLastTimeSent.2887 = 0 secs
eventLastTimeSent.2888 = 0 secs
eventLastTimeSent.2889 = 0 secs
eventLastTimeSent.2890 = 0 secs
eventLastTimeSent.2891 = 0 secs
eventLastTimeSent.2892 = 0 secs
eventLastTimeSent.2893 = 0 secs
eventLastTimeSent.2894 = 0 secs
eventLastTimeSent.2895 = 0 secs
eventLastTimeSent.2896 = 0 secs
eventLastTimeSent.2897 = 0 secs
eventLastTimeSent.2898 = 0 secs
eventLastTimeSent.2899 = 0 secs
eventLastTimeSent.2900 = 0 secs
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1HeventLastTimeSent.2901 = 0 secs
eventLastTimeSent.2902 = 0 secs
eventLastTimeSent.2903 = 0 secs
eventLastTimeSent.2904 = 0 secs
eventLastTimeSent.2905 = 0 secs
eventLastTimeSent.2906 = 0 secs
eventLastTimeSent.2907 = 0 secs
eventLastTimeSent.2908 = 0 secs
eventLastTimeSent.2909 = 0 secs
eventLastTimeSent.2910 = 0 secs
eventLastTimeSent.2911 = 0 secs
eventLastTimeSent.2912 = 0 secs
eventLastTimeSent.2913 = 0 secs
eventLastTimeSent.2914 = 0 secs
eventLastTimeSent.2915 = 0 secs
eventLastTimeSent.2916 = 0 secs
eventLastTimeSent.2917 = 0 secs
eventLastTimeSent.2918 = 0 secs
eventLastTimeSent.2919 = 0 secs
eventLastTimeSent.2920 = 0 secs
eventLastTimeSent.2921 = 0 secs
eventLastTimeSent.2922 = 0 secs
eventLastTimeSent.2923 = 0 secs
eventLastTimeSent.2924 = 0 secs
eventLastTimeSent.2925 = 0 secs
eventLastTimeSent.2926 = 0 secs
eventLastTimeSent.2927 = 0 secs
eventLastTimeSent.2928 = 0 secs
eventLastTimeSent.2929 = 0 secs
eventLastTimeSent.2930 = 0 secs
eventLastTimeSent.2931 = 0 secs
eventLastTimeSent.2932 = 0 secs
eventLastTimeSent.2933 = 0 secs
eventLastTimeSent.2934 = 0 secs
eventLastTimeSent.2935 = 0 secs
eventLastTimeSent.2936 = 0 secs
eventLastTimeSent.2937 = 0 secs
eventLastTimeSent.2938 = 0 secs
eventLastTimeSent.2939 = 0 secs
eventLastTimeSent.2940 = 0 secs
eventLastTimeSent.2941 = 0 secs
eventLastTimeSent.2942 = 0 secs
eventLastTimeSent.2943 = 0 secs
eventLastTimeSent.2944 = 0 secs
eventLastTimeSent.2945 = 0 secs
eventLastTimeSent.2946 = 0 secs
eventLastTimeSent.2947 = 0 secs
eventLastTimeSent.2948 = 0 secs
eventLastTimeSent.2949 = 0 secs
eventLastTimeSent.2950 = 0 secs
eventLastTimeSent.2951 = 0 secs
eventLastTimeSent.2952 = 0 secs
eventLastTimeSent.2953 = 0 secs
eventLastTimeSent.2954 = 0 secs
eventLastTimeSent.2955 = 0 secs
eventLastTimeSent.2956 = 0 secs
eventLastTimeSent.2957 = 0 secs
eventLastTimeSent.2958 = 0 secs
eventLastTimeSent.2959 = 0 secs
eventLastTimeSent.2960 = 0 secs
eventLastTimeSent.2961 = 0 secs
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1HeventLastTimeSent.2962 = 0 secs
eventLastTimeSent.2963 = 0 secs
eventLastTimeSent.2964 = 0 secs
eventLastTimeSent.2965 = 0 secs
eventLastTimeSent.2966 = 0 secs
eventLastTimeSent.2967 = 0 secs
eventLastTimeSent.2968 = 0 secs
eventLastTimeSent.2969 = 0 secs
eventLastTimeSent.2970 = 0 secs
eventLastTimeSent.2971 = 0 secs
eventLastTimeSent.2972 = 0 secs
eventLastTimeSent.2973 = 0 secs
eventLastTimeSent.2974 = 0 secs
eventLastTimeSent.2975 = 0 secs
eventLastTimeSent.2976 = 0 secs
eventLastTimeSent.2977 = 0 secs
eventLastTimeSent.2978 = 0 secs
eventLastTimeSent.2979 = 0 secs
eventLastTimeSent.2980 = 0 secs
eventLastTimeSent.2981 = 0 secs
eventLastTimeSent.2982 = 0 secs
eventLastTimeSent.2983 = 0 secs
eventLastTimeSent.2984 = 0 secs
eventLastTimeSent.2985 = 0 secs
eventLastTimeSent.2986 = 0 secs
eventLastTimeSent.2987 = 0 secs
eventLastTimeSent.2988 = 0 secs
eventLastTimeSent.2989 = 0 secs
eventLastTimeSent.2990 = 0 secs
eventLastTimeSent.2991 = 0 secs
eventLastTimeSent.2992 = 0 secs
eventLastTimeSent.2993 = 0 secs
eventLastTimeSent.2994 = 0 secs
eventLastTimeSent.2995 = 0 secs
eventLastTimeSent.2996 = 0 secs
eventLastTimeSent.2997 = 0 secs
eventLastTimeSent.2998 = 0 secs
eventLastTimeSent.2999 = 0 secs
eventLastTimeSent.3000 = 0 secs
eventLastTimeSent.3001 = 7 secs
eventLastTimeSent.3002 = 0 secs
eventLastTimeSent.3003 = 0 secs
eventLastTimeSent.3004 = 0 secs
eventLastTimeSent.3005 = 0 secs
eventLastTimeSent.3006 = 0 secs
eventLastTimeSent.3007 = 0 secs
eventLastTimeSent.3008 = 0 secs
eventLastTimeSent.3009 = 0 secs
eventLastTimeSent.3010 = 0 secs
eventLastTimeSent.3011 = 0 secs
eventLastTimeSent.3012 = 0 secs
eventLastTimeSent.3013 = 0 secs
eventLastTimeSent.3014 = 0 secs
eventLastTimeSent.3015 = 0 secs
eventLastTimeSent.3016 = 0 secs
eventLastTimeSent.3017 = 0 secs
eventLastTimeSent.3018 = 0 secs
eventLastTimeSent.3019 = 0 secs
eventLastTimeSent.3020 = 0 secs
eventLastTimeSent.3021 = 0 secs
eventLastTimeSent.3022 = 0 secs
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1HeventLastTimeSent.3023 = 0 secs
eventLastTimeSent.3024 = 0 secs
eventLastTimeSent.3025 = 0 secs
eventLastTimeSent.3026 = 0 secs
eventLastTimeSent.3027 = 0 secs
eventLastTimeSent.3028 = 0 secs
eventLastTimeSent.3029 = 0 secs
eventLastTimeSent.3030 = 0 secs
eventLastTimeSent.3031 = 0 secs
eventLastTimeSent.3032 = 0 secs
eventLastTimeSent.3033 = 0 secs
eventLastTimeSent.3034 = 0 secs
eventLastTimeSent.3035 = 0 secs
eventLastTimeSent.3036 = 0 secs
eventLastTimeSent.3037 = 0 secs
eventLastTimeSent.3038 = 0 secs
eventLastTimeSent.3039 = 0 secs
eventLastTimeSent.3040 = 0 secs
eventLastTimeSent.3041 = 0 secs
eventLastTimeSent.3042 = 0 secs
eventLastTimeSent.3043 = 0 secs
eventLastTimeSent.3044 = 0 secs
eventLastTimeSent.3045 = 0 secs
eventLastTimeSent.3046 = 0 secs
eventLastTimeSent.3047 = 0 secs
eventLastTimeSent.3048 = 0 secs
eventLastTimeSent.3049 = 0 secs
eventLastTimeSent.3050 = 0 secs
eventLastTimeSent.3051 = 0 secs
eventLastTimeSent.3052 = 0 secs
eventLastTimeSent.3053 = 0 secs
eventLastTimeSent.3054 = 0 secs
eventLastTimeSent.3055 = 0 secs
eventLastTimeSent.3056 = 0 secs
eventLastTimeSent.3057 = 0 secs
eventLastTimeSent.3058 = 0 secs
eventLastTimeSent.3059 = 0 secs
eventLastTimeSent.3060 = 0 secs
eventLastTimeSent.3061 = 0 secs
eventLastTimeSent.3062 = 0 secs
eventLastTimeSent.3063 = 0 secs
eventLastTimeSent.3064 = 0 secs
eventLastTimeSent.3065 = 0 secs
eventLastTimeSent.3066 = 0 secs
eventLastTimeSent.3067 = 0 secs
eventLastTimeSent.3068 = 0 secs
eventLastTimeSent.3069 = 0 secs
eventLastTimeSent.3070 = 0 secs
eventLastTimeSent.3071 = 0 secs
eventLastTimeSent.3072 = 0 secs
eventLastTimeSent.3073 = 0 secs
eventLastTimeSent.3074 = 0 secs
eventLastTimeSent.3075 = 0 secs
eventLastTimeSent.3076 = 0 secs
eventLastTimeSent.3077 = 0 secs
eventLastTimeSent.3078 = 0 secs
eventLastTimeSent.3079 = 0 secs
eventLastTimeSent.3080 = 0 secs
eventLastTimeSent.3081 = 0 secs
eventLastTimeSent.3082 = 0 secs
eventLastTimeSent.3083 = 0 secs
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1HeventLastTimeSent.3084 = 0 secs
eventLastTimeSent.3085 = 0 secs
eventLastTimeSent.3086 = 0 secs
eventLastTimeSent.3087 = 0 secs
eventLastTimeSent.3088 = 0 secs
eventLastTimeSent.3089 = 0 secs
eventLastTimeSent.3090 = 0 secs
eventLastTimeSent.3091 = 0 secs
eventLastTimeSent.3092 = 0 secs
eventLastTimeSent.3093 = 0 secs
eventLastTimeSent.3094 = 0 secs
eventLastTimeSent.3095 = 0 secs
eventLastTimeSent.3096 = 0 secs
eventLastTimeSent.3097 = 0 secs
eventLastTimeSent.3098 = 0 secs
eventLastTimeSent.3099 = 0 secs
eventLastTimeSent.3100 = 0 secs
eventLastTimeSent.3101 = 0 secs
eventLastTimeSent.3102 = 0 secs
eventLastTimeSent.3103 = 0 secs
eventLastTimeSent.3104 = 0 secs
eventLastTimeSent.3105 = 0 secs
eventLastTimeSent.3106 = 0 secs
eventLastTimeSent.3107 = 0 secs
eventLastTimeSent.3108 = 0 secs
eventLastTimeSent.3109 = 0 secs
eventLastTimeSent.3110 = 0 secs
eventLastTimeSent.3111 = 0 secs
eventLastTimeSent.3112 = 0 secs
eventLastTimeSent.3113 = 0 secs
eventLastTimeSent.3114 = 0 secs
eventLastTimeSent.3115 = 0 secs
eventLastTimeSent.3116 = 0 secs
eventLastTimeSent.3117 = 0 secs
eventLastTimeSent.3118 = 0 secs
eventLastTimeSent.3119 = 0 secs
eventLastTimeSent.3120 = 0 secs
eventLastTimeSent.3121 = 0 secs
eventLastTimeSent.3122 = 0 secs
eventLastTimeSent.3123 = 0 secs
eventLastTimeSent.3124 = 0 secs
eventLastTimeSent.3125 = 0 secs
eventLastTimeSent.3126 = 0 secs
eventLastTimeSent.3127 = 0 secs
eventLastTimeSent.3128 = 0 secs
eventLastTimeSent.3129 = 0 secs
eventLastTimeSent.3130 = 0 secs
eventLastTimeSent.3131 = 0 secs
eventLastTimeSent.3132 = 0 secs
eventLastTimeSent.3133 = 0 secs
eventLastTimeSent.3134 = 0 secs
eventLastTimeSent.3135 = 0 secs
eventLastTimeSent.3136 = 0 secs
eventLastTimeSent.3137 = 0 secs
eventLastTimeSent.3138 = 0 secs
eventLastTimeSent.3139 = 0 secs
eventLastTimeSent.3140 = 0 secs
eventLastTimeSent.3141 = 0 secs
eventLastTimeSent.3142 = 0 secs
eventLastTimeSent.3143 = 0 secs
eventLastTimeSent.3144 = 0 secs
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1HeventLastTimeSent.3145 = 0 secs
eventLastTimeSent.3146 = 0 secs
eventLastTimeSent.3147 = 0 secs
eventLastTimeSent.3148 = 0 secs
eventLastTimeSent.3149 = 0 secs
eventLastTimeSent.3150 = 0 secs
eventLastTimeSent.3151 = 0 secs
eventLastTimeSent.3152 = 0 secs
eventLastTimeSent.3153 = 0 secs
eventLastTimeSent.3154 = 0 secs
eventLastTimeSent.3155 = 0 secs
eventLastTimeSent.3156 = 0 secs
eventLastTimeSent.3157 = 0 secs
eventLastTimeSent.3158 = 0 secs
eventLastTimeSent.3159 = 0 secs
eventLastTimeSent.3160 = 0 secs
eventLastTimeSent.3161 = 0 secs
eventLastTimeSent.3162 = 0 secs
eventLastTimeSent.3163 = 0 secs
eventLastTimeSent.3164 = 0 secs
eventLastTimeSent.3165 = 0 secs
eventLastTimeSent.3166 = 0 secs
eventLastTimeSent.3167 = 0 secs
eventLastTimeSent.3168 = 0 secs
eventLastTimeSent.3169 = 0 secs
eventLastTimeSent.3170 = 0 secs
eventLastTimeSent.3171 = 0 secs
eventLastTimeSent.3172 = 0 secs
eventLastTimeSent.3173 = 0 secs
eventLastTimeSent.3174 = 0 secs
eventLastTimeSent.3175 = 0 secs
eventLastTimeSent.3176 = 0 secs
eventLastTimeSent.3177 = 0 secs
eventLastTimeSent.3178 = 0 secs
eventLastTimeSent.3179 = 0 secs
eventLastTimeSent.3180 = 0 secs
eventLastTimeSent.3181 = 0 secs
eventLastTimeSent.3182 = 0 secs
eventLastTimeSent.3183 = 0 secs
eventLastTimeSent.3184 = 0 secs
eventLastTimeSent.3185 = 0 secs
eventLastTimeSent.3186 = 0 secs
eventLastTimeSent.3187 = 0 secs
eventLastTimeSent.3188 = 0 secs
eventLastTimeSent.3189 = 0 secs
eventLastTimeSent.3190 = 0 secs
eventLastTimeSent.3191 = 0 secs
eventLastTimeSent.3192 = 0 secs
eventLastTimeSent.3193 = 0 secs
eventLastTimeSent.3194 = 0 secs
eventLastTimeSent.3195 = 0 secs
eventLastTimeSent.3196 = 0 secs
eventLastTimeSent.3197 = 0 secs
eventLastTimeSent.3198 = 0 secs
eventLastTimeSent.3199 = 0 secs
eventLastTimeSent.3200 = 0 secs
eventLastTimeSent.3201 = 0 secs
eventLastTimeSent.3202 = 0 secs
eventLastTimeSent.3203 = 0 secs
eventLastTimeSent.3204 = 0 secs
eventLastTimeSent.3205 = 0 secs
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1HeventLastTimeSent.3206 = 0 secs
eventLastTimeSent.3207 = 0 secs
eventLastTimeSent.3208 = 0 secs
eventLastTimeSent.3209 = 0 secs
eventLastTimeSent.3210 = 0 secs
eventLastTimeSent.3211 = 0 secs
eventLastTimeSent.3212 = 0 secs
eventLastTimeSent.3213 = 0 secs
eventLastTimeSent.3214 = 0 secs
eventLastTimeSent.3215 = 0 secs
eventLastTimeSent.3216 = 0 secs
eventLastTimeSent.3217 = 0 secs
eventLastTimeSent.3218 = 0 secs
eventLastTimeSent.3219 = 0 secs
eventLastTimeSent.3220 = 0 secs
eventLastTimeSent.3221 = 0 secs
eventLastTimeSent.3222 = 0 secs
eventLastTimeSent.3223 = 0 secs
eventLastTimeSent.3224 = 0 secs
eventLastTimeSent.3225 = 0 secs
eventLastTimeSent.3226 = 0 secs
eventLastTimeSent.3227 = 0 secs
eventLastTimeSent.3228 = 0 secs
eventLastTimeSent.3229 = 0 secs
eventLastTimeSent.3230 = 0 secs
eventLastTimeSent.3231 = 0 secs
eventLastTimeSent.3232 = 0 secs
eventLastTimeSent.3233 = 0 secs
eventLastTimeSent.3234 = 0 secs
eventLastTimeSent.3235 = 0 secs
eventLastTimeSent.3236 = 0 secs
eventLastTimeSent.3237 = 0 secs
eventLastTimeSent.3238 = 0 secs
eventLastTimeSent.3239 = 0 secs
eventLastTimeSent.3240 = 0 secs
eventLastTimeSent.3241 = 0 secs
eventLastTimeSent.3242 = 0 secs
eventLastTimeSent.3243 = 0 secs
eventLastTimeSent.3244 = 0 secs
eventLastTimeSent.3245 = 0 secs
eventLastTimeSent.3246 = 0 secs
eventLastTimeSent.3247 = 0 secs
eventLastTimeSent.3248 = 0 secs
eventLastTimeSent.3249 = 0 secs
eventLastTimeSent.3250 = 0 secs
eventLastTimeSent.3251 = 0 secs
eventLastTimeSent.3252 = 0 secs
eventLastTimeSent.3253 = 0 secs
eventLastTimeSent.3254 = 0 secs
eventLastTimeSent.3255 = 0 secs
eventLastTimeSent.3256 = 0 secs
eventLastTimeSent.3257 = 0 secs
eventLastTimeSent.3258 = 0 secs
eventLastTimeSent.3259 = 0 secs
eventLastTimeSent.3260 = 0 secs
eventLastTimeSent.3261 = 0 secs
eventLastTimeSent.3262 = 0 secs
eventLastTimeSent.3263 = 0 secs
eventLastTimeSent.3264 = 0 secs
eventLastTimeSent.3265 = 0 secs
eventLastTimeSent.3266 = 0 secs
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1HeventLastTimeSent.3267 = 0 secs
eventLastTimeSent.3268 = 0 secs
eventLastTimeSent.3269 = 0 secs
eventLastTimeSent.3270 = 0 secs
eventLastTimeSent.3271 = 0 secs
eventLastTimeSent.3272 = 0 secs
eventLastTimeSent.3273 = 0 secs
eventLastTimeSent.3274 = 0 secs
eventLastTimeSent.3275 = 0 secs
eventLastTimeSent.3276 = 0 secs
eventLastTimeSent.3277 = 0 secs
eventLastTimeSent.3278 = 0 secs
eventLastTimeSent.3279 = 0 secs
eventLastTimeSent.3280 = 0 secs
eventLastTimeSent.3281 = 0 secs
eventLastTimeSent.3282 = 0 secs
eventLastTimeSent.3283 = 0 secs
eventLastTimeSent.3284 = 0 secs
eventLastTimeSent.3285 = 0 secs
eventLastTimeSent.3286 = 0 secs
eventLastTimeSent.3287 = 0 secs
eventLastTimeSent.3288 = 0 secs
eventLastTimeSent.3289 = 0 secs
eventLastTimeSent.3290 = 0 secs
eventLastTimeSent.3291 = 0 secs
eventLastTimeSent.3292 = 0 secs
eventLastTimeSent.3293 = 0 secs
eventLastTimeSent.3294 = 0 secs
eventLastTimeSent.3295 = 0 secs
eventLastTimeSent.3296 = 0 secs
eventLastTimeSent.3297 = 0 secs
eventLastTimeSent.3298 = 0 secs
